chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr6	1609587	1610923	1610255	FOXC1	ENSG00000054598.9	protein_coding	+	341
chr6	1627859	1628194	1628026	FOXC1	ENSG00000054598.9	protein_coding	+	18112
chr6	2103866	2104677	2104271	ENSG00000285603	ENSG00000285603.1	lncRNA	+	-123531
chr6	2743858	2744768	2744313	WRNIP1	ENSG00000124535.16	protein_coding	+	-21079
chr6	4320887	4321330	4321108	ENSG00000231811	ENSG00000231811.4	lncRNA	-	-26053
chr6	4612415	4613099	4612757	KU-MEL-3	ENSG00000205444.4	lncRNA	+	2219
chr6	5968854	5969632	5969243	PKMP5	ENSG00000215057.4	processed_pseudogene	+	-3168
chr6	7106619	7109878	7108248	RREB1	ENSG00000124782.21	protein_coding	+	652
chr6	7696034	7696509	7696271	BMP6	ENSG00000153162.9	protein_coding	+	-29827
chr6	7786921	7787809	7787365	BMP6	ENSG00000153162.9	protein_coding	+	61267
chr6	9131647	9132077	9131862	ENSG00000225775	ENSG00000225775.1	lncRNA	-	-29914
chr6	10210049	10210616	10210332	OFCC1	ENSG00000181355.21	transcribed_unitary_pseudogene	-	-1275
chr6	10316197	10316921	10316559	ENSG00000216781	ENSG00000216781.2	processed_pseudogene	-	-50022
chr6	11218670	11219837	11219253	ENSG00000247925	ENSG00000247925.2	lncRNA	+	45802
chr6	12012726	12013390	12013058	HIVEP1	ENSG00000095951.17	protein_coding	+	4297
chr6	14638810	14639526	14639168	RNU6-793P	ENSG00000206960.1	snRNA	+	-7366
chr6	15244658	15246212	15245435	JARID2-DT	ENSG00000271888.1	lncRNA	-	436
chr6	15400621	15401057	15400839	RNU6-645P	ENSG00000201519.1	snRNA	-	76368
chr6	16752464	16752885	16752674	ATXN1-AS1	ENSG00000229931.3	lncRNA	+	-8463
chr6	20291521	20292251	20291886	ENSG00000287614	ENSG00000287614.1	lncRNA	+	26167
chr6	20401099	20402016	20401557	ENSG00000289981	ENSG00000289981.1	lncRNA	-	55
chr6	20402806	20403116	20402961	E2F3	ENSG00000112242.16	protein_coding	+	1083
chr6	20403150	20404305	20403727	E2F3	ENSG00000112242.16	protein_coding	+	1849
chr6	22149699	22150544	22150121	NBAT1	ENSG00000260455.2	lncRNA	-	2929
chr6	26156117	26156875	26156496	H1-4	ENSG00000168298.7	protein_coding	+	168
chr6	27807432	27808688	27808060	H2AC13	ENSG00000196747.5	protein_coding	+	-112
chr6	30744186	30744825	30744505	IER3	ENSG00000137331.12	protein_coding	-	-42
chr6	31729169	31730592	31729880	DDAH2	ENSG00000213722.10	protein_coding	-	-736
chr6	31736192	31736729	31736460	MSH5	ENSG00000204410.16	protein_coding	+	-3216
chr6	31792765	31793163	31792964	VARS1	ENSG00000204394.13	protein_coding	-	-2787
chr6	39185172	39185734	39185453	KCNK5	ENSG00000164626.9	protein_coding	-	-44021
chr6	41040558	41041052	41040805	UNC5CL	ENSG00000124602.10	protein_coding	-	1585
chr6	42745182	42747409	42746295	TBCC	ENSG00000124659.7	protein_coding	-	193
chr6	42983953	42985427	42984690	PPP2R5D	ENSG00000112640.16	protein_coding	+	138
chr6	43174198	43174978	43174588	SRF	ENSG00000112658.8	protein_coding	+	3320
chr6	43770453	43772167	43771310	ENSG00000272114	ENSG00000272114.1	lncRNA	-	695
chr6	51273068	51273664	51273366	ENSG00000270306	ENSG00000270306.1	processed_pseudogene	-	-112482
chr6	54204713	54205784	54205248	ENSG00000287745	ENSG00000287745.1	lncRNA	+	15043
chr6	56482373	56482966	56482669	RCC2P7	ENSG00000220666.2	processed_pseudogene	-	49457
chr6	56555300	56555793	56555546	RCC2P7	ENSG00000220666.2	processed_pseudogene	-	122334
chr6	56692298	56693689	56692993	DST-AS1	ENSG00000231441.2	lncRNA	+	-150934
chr6	61809026	61809585	61809305	ENSG00000287679	ENSG00000287679.1	lncRNA	+	-60791
chr6	69232495	69233464	69232979	ENSG00000289611	ENSG00000289611.1	lncRNA	+	392597
chr6	71012853	71013263	71013058	ENSG00000287939	ENSG00000287939.1	lncRNA	+	-15523
chr6	73129902	73130433	73130167	KCNQ5-AS1	ENSG00000229154.2	lncRNA	-	-13346
chr6	75402210	75402688	75402449	U3	ENSG00000221332.2	snoRNA	-	3383
chr6	79076822	79077568	79077195	ENSG00000286340	ENSG00000286340.3	lncRNA	+	-645
chr6	79077704	79079003	79078353	PHIP	ENSG00000146247.15	protein_coding	-	67
chr6	81172020	81173080	81172550	ENSG00000226089	ENSG00000226089.2	lncRNA	-	-362364
chr6	81938324	81938881	81938602	ENSG00000260574	ENSG00000260574.1	lncRNA	-	-30936
chr6	87831752	87832943	87832347	Y_RNA	ENSG00000207131.1	misc_RNA	-	6063
chr6	89895316	89895914	89895615	GJA10	ENSG00000135355.4	protein_coding	+	1147
chr6	89970622	89971014	89970818	ENSG00000226455	ENSG00000226455.1	lncRNA	+	20703
chr6	90025665	90026155	90025910	RN7SKP110	ENSG00000222078.1	misc_RNA	-	24405
chr6	95087002	95087775	95087388	ENSG00000289178	ENSG00000289178.2	lncRNA	-	351451
chr6	95091849	95092192	95092020	ENSG00000289178	ENSG00000289178.2	lncRNA	-	356083
chr6	97186412	97186780	97186596	MMS22L	ENSG00000146263.12	protein_coding	-	-96620
chr6	97215056	97215862	97215459	MMS22L	ENSG00000146263.12	protein_coding	-	-67757
chr6	97947737	97948349	97948043	MIR2113	ENSG00000238367.1	miRNA	+	-76487
chr6	98875394	98875750	98875572	POU3F2	ENSG00000184486.10	protein_coding	+	40999
chr6	99613170	99614675	99613922	PRDM13	ENSG00000112238.12	protein_coding	+	7149
chr6	101393265	101394270	101393767	ACTG1P18	ENSG00000218475.2	processed_pseudogene	-	-37785
chr6	105769941	105770486	105770213	ENSG00000219088	ENSG00000219088.1	processed_pseudogene	+	103888
chr6	105796095	105796484	105796289	ENSG00000284999	ENSG00000284999.1	lncRNA	-	-96751
chr6	105797853	105798595	105798224	ENSG00000284999	ENSG00000284999.1	lncRNA	-	-94816
chr6	107114070	107116299	107115184	BEND3	ENSG00000178409.14	protein_coding	-	-330
chr6	107116289	107116585	107116437	BEND3	ENSG00000178409.14	protein_coding	-	923
chr6	107490662	107491617	107491139	SOBP	ENSG00000112320.12	protein_coding	+	1034
chr6	111551439	111552862	111552150	ENSG00000286616	ENSG00000286616.1	lncRNA	-	41080
chr6	111591227	111592191	111591709	ENSG00000255389	ENSG00000255389.1	lncRNA	+	-8165
chr6	111973035	111973790	111973412	LINC02527	ENSG00000227012.3	lncRNA	-	63993
chr6	113172259	113173151	113172705	ENSG00000287728	ENSG00000287728.2	lncRNA	+	42999
chr6	113857129	113857746	113857437	MARCKS	ENSG00000277443.3	protein_coding	+	93
chr6	115676188	115676929	115676558	LINC02534	ENSG00000228777.2	lncRNA	-	32643
chr6	116511323	116512528	116511925	CALHM5	ENSG00000178033.6	protein_coding	+	287
chr6	116557798	116558654	116558226	TRAPPC3L	ENSG00000173626.10	protein_coding	-	12543
chr6	117956335	117956815	117956575	RPL29P4	ENSG00000230202.1	processed_pseudogene	+	-42399
chr6	119148159	119148903	119148531	FAM184A	ENSG00000111879.20	protein_coding	-	-855
chr6	119355179	119355672	119355425	ENSG00000287100	ENSG00000287100.3	lncRNA	+	5540
chr6	119454530	119455210	119454870	ENSG00000287100	ENSG00000287100.3	lncRNA	+	104985
chr6	119479873	119480271	119480072	ENSG00000287100	ENSG00000287100.3	lncRNA	+	130187
chr6	119700351	119701133	119700742	MIR3144	ENSG00000265725.1	miRNA	+	-314436
chr6	121521921	121522789	121522355	RNU4-76P	ENSG00000201379.1	snRNA	-	-20270
chr6	121666283	121667179	121666731	SLC25A5P7	ENSG00000218180.2	processed_pseudogene	+	12937
chr6	125927714	125928160	125927937	HINT3	ENSG00000111911.7	protein_coding	+	-28832
chr6	127515341	127517021	127516181	ENSG00000255330	ENSG00000255330.9	protein_coding	-	-2819
chr6	129252094	129252476	129252285	BMPR1AP1	ENSG00000219642.2	processed_pseudogene	-	93166
chr6	129637944	129639022	129638483	ENSG00000226149	ENSG00000226149.6	lncRNA	-	62437
chr6	130140079	130140862	130140470	ENSG00000227678	ENSG00000227678.8	lncRNA	-	-5708
chr6	131602905	131603281	131603093	MED23	ENSG00000112282.18	protein_coding	-	-25148
chr6	131637081	131637491	131637286	RNU4-18P	ENSG00000252560.1	snRNA	-	-5679
chr6	131949630	131951651	131950640	CCN2	ENSG00000118523.6	protein_coding	-	-731
chr6	133131581	133133127	133132354	MTCYBP4	ENSG00000220113.2	processed_pseudogene	+	-18213
chr6	136113688	136114348	136114018	COX5BP2	ENSG00000213111.5	transcribed_processed_pseudogene	-	79133
chr6	139374044	139376028	139375036	CITED2	ENSG00000164442.11	protein_coding	-	389
chr6	139778676	139779341	139779008	ENSG00000225148	ENSG00000225148.1	lncRNA	-	-98382
chr6	140043191	140044405	140043798	ENSG00000287820	ENSG00000287820.1	lncRNA	-	52705
chr6	141483456	141484135	141483795	RN7SKP106	ENSG00000222764.1	misc_RNA	-	-2616
chr6	142944401	142944946	142944673	HIVEP2-DT	ENSG00000232618.2	lncRNA	+	-1732
chr6	143187280	143188125	143187702	ENSG00000225752	ENSG00000225752.1	lncRNA	-	88058
chr6	145028250	145028608	145028429	ENSG00000289850	ENSG00000289850.1	lncRNA	+	106115
chr6	145206312	145206980	145206646	ENSG00000285598	ENSG00000285598.1	lncRNA	+	-89898
chr6	153038375	153038793	153038584	MTRF1L	ENSG00000112031.16	protein_coding	-	35876
chr6	154297657	154298123	154297890	IPCEF1	ENSG00000074706.14	protein_coding	-	-58912
chr6	154932689	154933082	154932885	U8	ENSG00000238963.2	snoRNA	-	27680
chr6	155224021	155224533	155224277	ENSG00000235381	ENSG00000235381.1	lncRNA	-	-32446
chr6	156777757	156779147	156778452	ENSG00000271551	ENSG00000271551.2	lncRNA	-	31
chr6	156780317	156780744	156780530	ENSG00000270487	ENSG00000270487.1	lncRNA	-	76
chr6	161418405	161418914	161418659	ENSG00000286805	ENSG00000286805.1	lncRNA	+	-16438
chr6	161438853	161439679	161439266	ENSG00000286805	ENSG00000286805.1	lncRNA	+	4169
chr6	161584087	161584486	161584286	ENSG00000286805	ENSG00000286805.1	lncRNA	+	149189
chr6	161696729	161697970	161697349	ENSG00000286805	ENSG00000286805.1	lncRNA	+	262252
chr6	162177730	162178195	162177962	KRT8P44	ENSG00000227913.1	processed_pseudogene	+	-390416
chr6	162856799	162857722	162857260	ENSG00000217557	ENSG00000217557.1	processed_pseudogene	-	-100287
chr6	163956360	163957149	163956754	ENSG00000286573	ENSG00000286573.1	lncRNA	-	-3432
chr6	164379777	164380198	164379987	ENSG00000226739	ENSG00000226739.1	lncRNA	-	31344
chr6	170291344	170292182	170291763	FAM120B	ENSG00000112584.14	protein_coding	+	1061
chr7	518723	520402	519562	PDGFA	ENSG00000197461.13	protein_coding	-	-733
chr7	5423672	5424437	5424054	ENSG00000290091	ENSG00000290091.1	lncRNA	+	-258
chr7	5425847	5426171	5426009	ENSG00000272953	ENSG00000272953.2	lncRNA	+	296
chr7	8418534	8419224	8418879	NXPH1	ENSG00000122584.13	protein_coding	+	-14729
chr7	11457369	11457938	11457653	ENSG00000230435	ENSG00000230435.1	lncRNA	+	50699
chr7	12199331	12199835	12199583	TMEM106B	ENSG00000106460.20	protein_coding	+	-11686
chr7	12771223	12771987	12771605	ENSG00000229618	ENSG00000229618.3	lncRNA	+	45454
chr7	13524928	13525476	13525202	ENSG00000237713	ENSG00000237713.1	lncRNA	-	160154
chr7	13742736	13743095	13742915	ENSG00000224330	ENSG00000224330.2	lncRNA	-	-119202
chr7	13850115	13850491	13850303	ENSG00000224330	ENSG00000224330.2	lncRNA	-	-11814
chr7	13981035	13981507	13981271	ETV1	ENSG00000006468.15	protein_coding	-	-10153
chr7	16989663	16990493	16990078	ENSG00000289189	ENSG00000289189.2	lncRNA	+	-54
chr7	18495078	18496592	18495835	ENSG00000225000	ENSG00000225000.1	lncRNA	-	65098
chr7	18978106	18978532	18978319	NPM1P13	ENSG00000232492.1	processed_pseudogene	-	28558
chr7	19116086	19118216	19117151	TWIST1	ENSG00000122691.13	protein_coding	-	-484
chr7	19202376	19203178	19202777	FERD3L	ENSG00000146618.3	protein_coding	-	57357
chr7	20158069	20159053	20158561	MACC1-AS1	ENSG00000228598.1	lncRNA	+	16646
chr7	20542608	20543038	20542823	EEF1A1P27	ENSG00000179460.5	processed_pseudogene	+	-39248
chr7	20784617	20785747	20785182	SP8	ENSG00000164651.18	protein_coding	-	-1703
chr7	21254084	21254413	21254248	ASS1P11	ENSG00000225308.2	processed_pseudogene	-	32821
chr7	21426907	21427655	21427281	ENSG00000290069	ENSG00000290069.1	lncRNA	+	-266
chr7	21427677	21428635	21428156	SP4	ENSG00000105866.15	protein_coding	+	114
chr7	25597508	25598529	25598018	ENSG00000227386	ENSG00000227386.1	lncRNA	-	46957
chr7	25949707	25950070	25949888	MIR148A	ENSG00000199085.3	miRNA	-	-97
chr7	26200039	26200512	26200275	CBX3	ENSG00000122565.19	protein_coding	+	-886
chr7	26369525	26370296	26369910	SNX10-AS1	ENSG00000225792.3	lncRNA	-	-6790
chr7	27095710	27097246	27096478	ENSG00000276528	ENSG00000276528.1	misc_RNA	+	355
chr7	27108455	27109178	27108816	HOXA-AS2	ENSG00000253552.8	lncRNA	+	1040
chr7	27135866	27136802	27136334	HOXA4	ENSG00000197576.15	protein_coding	-	5555
chr7	27141917	27142596	27142256	HOXA5	ENSG00000106004.5	protein_coding	-	-1424
chr7	27142590	27144075	27143332	HOXA5	ENSG00000106004.5	protein_coding	-	-348
chr7	27164292	27165942	27165117	HOXA10-AS	ENSG00000253187.2	lncRNA	+	-3501
chr7	27172833	27174525	27173679	HOXA9	ENSG00000078399.19	protein_coding	-	-1500
chr7	27179471	27180242	27179856	ENSG00000257184	ENSG00000257184.3	protein_coding	-	-156
chr7	27183834	27185602	27184718	HOXA11-AS	ENSG00000240990.10	lncRNA	+	212
chr7	27196204	27196693	27196448	HOTTIP	ENSG00000243766.8	lncRNA	+	-2126
chr7	27242549	27243899	27243224	EVX1	ENSG00000106038.13	protein_coding	+	525
chr7	27346617	27347581	27347099	ENSG00000224322	ENSG00000224322.2	lncRNA	+	-14491
chr7	28358516	28358952	28358734	CREB5	ENSG00000146592.17	protein_coding	+	59414
chr7	28408398	28410477	28409437	CREB5	ENSG00000146592.17	protein_coding	+	110117
chr7	28749184	28749583	28749383	ENSG00000225286	ENSG00000225286.1	processed_pseudogene	-	133496
chr7	28955560	28957715	28956637	ENSG00000228421	ENSG00000228421.2	lncRNA	+	-1029
chr7	33755144	33755873	33755508	ENSG00000227481	ENSG00000227481.1	lncRNA	-	23445
chr7	33845896	33846656	33846276	ENSG00000233219	ENSG00000233219.1	lncRNA	-	-27954
chr7	33926501	33927271	33926886	BMPER	ENSG00000164619.10	protein_coding	+	22579
chr7	34134218	34134579	34134398	ENSG00000286300	ENSG00000286300.1	lncRNA	-	6273
chr7	38169753	38170284	38170018	STARD3NL	ENSG00000010270.14	protein_coding	+	-8226
chr7	41703005	41703409	41703207	INHBA	ENSG00000122641.11	protein_coding	-	-2626
chr7	43876743	43877501	43877122	MRPS24	ENSG00000062582.14	protein_coding	-	7230
chr7	44073543	44074413	44073978	MIR6838	ENSG00000283969.1	miRNA	-	546
chr7	51666841	51667248	51667044	RN7SL292P	ENSG00000242650.3	misc_RNA	+	-49612
chr7	70271511	70272154	70271832	ENSG00000236978	ENSG00000236978.1	processed_pseudogene	+	-565905
chr7	70392106	70392707	70392406	ENSG00000236978	ENSG00000236978.1	processed_pseudogene	+	-445331
chr7	71131153	71133168	71132160	GALNT17	ENSG00000185274.13	protein_coding	+	17
chr7	77328775	77329122	77328948	ENSG00000250990	ENSG00000250990.1	lncRNA	-	70826
chr7	77627152	77627843	77627497	APTR	ENSG00000214293.11	lncRNA	-	-68792
chr7	78018573	78018926	78018749	DDX3ILA1	ENSG00000232756.1	lncRNA	+	28366
chr7	78139147	78140081	78139614	ENSG00000281008	ENSG00000281008.1	TEC	+	5536
chr7	78148483	78148921	78148702	ENSG00000281008	ENSG00000281008.1	TEC	+	14624
chr7	79282071	79282467	79282269	RNU6-530P	ENSG00000212482.1	snRNA	-	-61102
chr7	80218647	80219350	80218998	RN7SL869P	ENSG00000244392.3	misc_RNA	+	-26927
chr7	80378854	80379444	80379149	SNRPBP1	ENSG00000223550.1	processed_pseudogene	-	1315
chr7	80941257	80941851	80941554	SEMA3C	ENSG00000075223.14	protein_coding	-	19196
chr7	82319466	82320185	82319825	CACNA2D1	ENSG00000153956.17	protein_coding	-	-124130
chr7	84952791	84953723	84953257	ENSG00000280325	ENSG00000280325.1	TEC	-	13002
chr7	86643479	86645689	86644584	GRM3	ENSG00000198822.11	protein_coding	+	676
chr7	87003894	87005064	87004479	ELAPOR2	ENSG00000164659.15	protein_coding	-	-55174
chr7	87608449	87608909	87608679	RUNDC3B	ENSG00000105784.16	protein_coding	+	-18868
chr7	90081455	90082029	90081742	DPY19L2P4	ENSG00000291119.1	lncRNA	+	-37615
chr7	90709448	90710593	90710020	TVP23CP1	ENSG00000223584.1	processed_pseudogene	+	78115
chr7	91212374	91212974	91212674	FZD1	ENSG00000157240.4	protein_coding	+	-51758
chr7	91263756	91265634	91264695	FZD1	ENSG00000157240.4	protein_coding	+	263
chr7	92614422	92615227	92614824	FAM133B	ENSG00000234545.8	protein_coding	-	24432
chr7	92698552	92698956	92698754	RNU6-10P	ENSG00000206763.1	snRNA	-	-3059
chr7	94216744	94217531	94217137	ENSG00000285964	ENSG00000285964.1	lncRNA	+	-94000
chr7	94295807	94296205	94296006	ENSG00000285964	ENSG00000285964.1	lncRNA	+	-15131
chr7	94620630	94621246	94620938	PEG10	ENSG00000242265.6	protein_coding	+	-35386
chr7	94649339	94649921	94649630	PEG10	ENSG00000242265.6	protein_coding	+	-6694
chr7	94655625	94656587	94656106	PEG10	ENSG00000242265.6	protein_coding	+	-218
chr7	95485775	95486161	95485968	ASB4	ENSG00000005981.13	protein_coding	+	7525
chr7	96075283	96076519	96075901	ENSG00000279067	ENSG00000279067.1	TEC	+	-42745
chr7	96508275	96508694	96508484	RNU7-188P	ENSG00000252872.1	snRNA	+	130628
chr7	96822924	96823677	96823300	MARK2P10	ENSG00000227284.2	processed_pseudogene	+	-34881
chr7	97005236	97006811	97006023	DLX6	ENSG00000006377.11	protein_coding	+	471
chr7	99127644	99127968	99127806	SMURF1	ENSG00000198742.10	protein_coding	-	-16301
chr7	100585676	100586814	100586245	LRCH4	ENSG00000077454.17	protein_coding	-	117
chr7	101164398	101164790	101164594	VGF	ENSG00000128564.8	protein_coding	-	-974
chr7	101165296	101165888	101165592	VGF	ENSG00000128564.8	protein_coding	-	24
chr7	105012351	105013335	105012843	LINC01004	ENSG00000228393.6	lncRNA	-	-224
chr7	105013328	105014401	105013864	KMT2E-AS1	ENSG00000239569.5	lncRNA	-	-456
chr7	105268088	105269846	105268967	RPL36P12	ENSG00000213361.2	processed_pseudogene	+	24316
chr7	105649747	105650120	105649933	EFCAB10	ENSG00000185055.11	protein_coding	-	49059
chr7	108001252	108003614	108002433	LAMB1	ENSG00000091136.15	protein_coding	-	-779
chr7	108377413	108377846	108377629	NRCAM	ENSG00000091129.22	protein_coding	-	-79087
chr7	110521220	110522768	110521994	ENSG00000226965	ENSG00000226965.2	lncRNA	-	-12762
chr7	111090849	111093307	111092078	LRRN3	ENSG00000173114.13	protein_coding	+	1073
chr7	111126713	111127484	111127098	LRRN3	ENSG00000173114.13	protein_coding	+	36093
chr7	111486379	111486918	111486648	ENSG00000227948	ENSG00000227948.4	processed_pseudogene	+	75330
chr7	112414888	112415259	112415073	ZNF277-AS1	ENSG00000226851.1	lncRNA	-	5451
chr7	114944467	114945589	114945028	MDFIC	ENSG00000135272.13	protein_coding	+	22935
chr7	117019937	117020997	117020467	MIR6132	ENSG00000283923.1	miRNA	+	257
chr7	117269883	117270239	117270061	ENSG00000230785	ENSG00000230785.2	processed_pseudogene	-	5174
chr7	117792003	117792860	117792431	CTTNBP2	ENSG00000077063.11	protein_coding	-	-81707
chr7	120170618	120171420	120171019	ENSG00000233969	ENSG00000233969.2	lncRNA	+	4577
chr7	120272180	120272712	120272446	KCND2	ENSG00000184408.10	protein_coding	+	-728
chr7	121107935	121108312	121108123	RNA5SP241	ENSG00000212628.1	rRNA_pseudogene	-	24311
chr7	122887218	122887622	122887420	CADPS2	ENSG00000081803.17	protein_coding	-	662
chr7	123747570	123748001	123747785	WASL	ENSG00000106299.8	protein_coding	-	-1217
chr7	125061735	125062433	125062084	EEF1GP1	ENSG00000186676.3	processed_pseudogene	+	28632
chr7	126768860	126769351	126769105	ENSG00000224981	ENSG00000224981.1	processed_pseudogene	-	-101426
chr7	127514542	127514881	127514711	LINC03012	ENSG00000226770.1	lncRNA	+	37829
chr7	127820288	127820724	127820506	ENSG00000240579	ENSG00000240579.1	processed_pseudogene	-	-37981
chr7	127885875	127886269	127886072	ENSG00000240579	ENSG00000240579.1	processed_pseudogene	-	27585
chr7	127906960	127907333	127907146	ENSG00000240579	ENSG00000240579.1	processed_pseudogene	-	48659
chr7	128030945	128031711	128031328	LRRC4	ENSG00000128594.8	protein_coding	-	-778
chr7	128031700	128033027	128032363	LRRC4	ENSG00000128594.8	protein_coding	-	257
chr7	128167379	128167772	128167575	ENSG00000292309	ENSG00000292309.1	lncRNA	+	-85
chr7	128351955	128352600	128352277	RNU7-27P	ENSG00000238750.1	snRNA	+	8197
chr7	129144310	129145043	129144676	TSPAN33	ENSG00000158457.6	protein_coding	+	-30
chr7	129188198	129189696	129188947	SMO	ENSG00000128602.11	protein_coding	+	315
chr7	129611032	129613065	129612048	NRF1	ENSG00000106459.15	protein_coding	+	329
chr7	129779107	129780775	129779941	ENSG00000286380	ENSG00000286380.3	lncRNA	-	-278
chr7	130072162	130072527	130072344	KLHDC10	ENSG00000128607.14	protein_coding	+	1811
chr7	130276797	130277350	130277073	CPA2	ENSG00000158516.12	protein_coding	+	10211
chr7	130733227	130735048	130734137	KLF14	ENSG00000266265.4	protein_coding	-	-69
chr7	130912735	130913947	130913341	ENSG00000271204	ENSG00000271204.1	lncRNA	-	-18864
chr7	130942059	130942480	130942269	ENSG00000273319	ENSG00000273319.1	lncRNA	+	5806
chr7	131107618	131108483	131108050	MKLN1	ENSG00000128585.18	protein_coding	+	-2045
chr7	131109778	131110247	131110012	MKLN1	ENSG00000128585.18	protein_coding	+	-83
chr7	132393540	132394617	132394078	ENSG00000223436	ENSG00000223436.1	lncRNA	+	41745
chr7	132580706	132581079	132580892	PLXNA4	ENSG00000221866.10	protein_coding	-	-67795
chr7	133602148	133602693	133602420	COX5BP3	ENSG00000235967.1	processed_pseudogene	-	-125313
chr7	134420541	134420922	134420731	LINC03060	ENSG00000273297.4	lncRNA	-	-11802
chr7	134779047	134780202	134779624	CALD1	ENSG00000122786.20	protein_coding	+	35373
chr7	137081675	137082144	137081909	ENSG00000224469	ENSG00000224469.1	processed_pseudogene	+	-82133
chr7	137343206	137343975	137343590	PTN	ENSG00000105894.13	protein_coding	-	-183
chr7	139775806	139776325	139776065	TBXAS1	ENSG00000059377.19	protein_coding	+	-985
chr7	144050111	144050591	144050351	OR2A5	ENSG00000221836.4	protein_coding	+	1404
chr7	148238904	148239359	148239131	U3	ENSG00000199370.2	snoRNA	+	-150513
chr7	149776288	149776723	149776505	SSPOP	ENSG00000197558.13	transcribed_unitary_pseudogene	+	464
chr7	149809224	149809617	149809420	ZNF862	ENSG00000106479.11	protein_coding	+	-28954
chr7	151057585	151058616	151058100	CDK5	ENSG00000164885.13	protein_coding	-	204
chr7	151080048	151081691	151080869	FASTK	ENSG00000164896.21	protein_coding	-	4
chr7	151083408	151083863	151083635	TMUB1	ENSG00000164897.14	protein_coding	-	143
chr7	151245449	151245778	151245613	ENSG00000243018	ENSG00000243018.1	lncRNA	+	-3711
chr7	151248550	151249074	151248812	ENSG00000243018	ENSG00000243018.1	lncRNA	+	-512
chr7	151249064	151249617	151249340	ENSG00000243018	ENSG00000243018.1	lncRNA	+	16
chr7	152445191	152446157	152445674	CCT8L1P	ENSG00000020219.9	processed_pseudogene	+	198
chr7	155380112	155380564	155380338	LINC03010	ENSG00000218672.1	lncRNA	+	-1737
chr7	155811998	155812614	155812306	SHH	ENSG00000164690.8	protein_coding	-	-156
chr7	156791104	156791768	156791436	RNU4-31P	ENSG00000206938.1	snRNA	+	-80641
chr8	1063704	1064188	1063946	ENSG00000282692	ENSG00000282692.1	lncRNA	+	45190
chr8	10680901	10681355	10681128	RNA5SP252	ENSG00000212433.1	rRNA_pseudogene	+	-5440
chr8	13246650	13247630	13247140	Y_RNA	ENSG00000200630.1	misc_RNA	+	86963
chr8	17518155	17518595	17518375	ENSG00000279932	ENSG00000279932.1	lncRNA	+	7763
chr8	17754618	17755849	17755233	RNA5SP256	ENSG00000212280.1	rRNA_pseudogene	+	7116
chr8	17807853	17808283	17808068	ENSG00000253671	ENSG00000253671.3	lncRNA	+	-292
chr8	18886469	18887418	18886943	ENSG00000278886	ENSG00000278886.1	TEC	-	21697
chr8	22231295	22232281	22231788	PHYHIP	ENSG00000168490.14	protein_coding	-	-312
chr8	23979185	23980054	23979619	RNU1-148P	ENSG00000207201.1	snRNA	-	-97538
chr8	24153351	24153986	24153668	ENSG00000253891	ENSG00000253891.2	lncRNA	-	-23411
chr8	24913360	24914426	24913893	NEFM	ENSG00000104722.14	protein_coding	+	136
chr8	28166504	28167673	28167088	ENSG00000250516	ENSG00000250516.1	processed_pseudogene	+	-58840
chr8	28889754	28890747	28890250	INTS9	ENSG00000104299.15	protein_coding	-	9
chr8	29126540	29126998	29126769	ENSG00000254129	ENSG00000254129.1	lncRNA	+	16197
chr8	29127065	29127503	29127284	ENSG00000254129	ENSG00000254129.1	lncRNA	+	16712
chr8	32223520	32223870	32223695	RNA5SP262	ENSG00000252261.1	rRNA_pseudogene	-	31543
chr8	37796361	37797602	37796981	ADGRA2	ENSG00000020181.18	protein_coding	+	12791
chr8	52112404	52112741	52112572	ENSG00000254314	ENSG00000254314.1	lncRNA	+	-38247
chr8	55102592	55103349	55102970	XKR4	ENSG00000206579.10	protein_coding	+	943
chr8	58721642	58722033	58721837	NSMAF	ENSG00000035681.9	protein_coding	-	61985
chr8	60619591	60620450	60620020	ENSG00000228862	ENSG00000228862.5	lncRNA	-	-33540
chr8	60792476	60793328	60792902	ENSG00000254432	ENSG00000254432.1	lncRNA	-	-16703
chr8	60949256	60949608	60949432	NASPP1	ENSG00000255397.1	processed_pseudogene	-	9562
chr8	61287877	61288494	61288185	ENSG00000254222	ENSG00000254222.1	lncRNA	-	-3853
chr8	62520861	62521573	62521217	ENSG00000253975	ENSG00000253975.1	processed_pseudogene	-	37407
chr8	73672989	73673363	73673176	ENSG00000254538	ENSG00000254538.1	lncRNA	+	2736
chr8	76535044	76536094	76535569	ENSG00000253681	ENSG00000253681.1	lncRNA	-	-43775
chr8	76562335	76562753	76562544	ENSG00000253681	ENSG00000253681.1	lncRNA	-	-16800
chr8	76680874	76681445	76681159	ZFHX4	ENSG00000091656.19	protein_coding	+	-79
chr8	76681605	76681929	76681767	ZFHX4	ENSG00000091656.19	protein_coding	+	529
chr8	76798070	76798801	76798435	ENSG00000276673	ENSG00000276673.1	misc_RNA	-	64960
chr8	76800733	76801079	76800906	ENSG00000276673	ENSG00000276673.1	misc_RNA	-	67431
chr8	76805070	76806468	76805769	ENSG00000276673	ENSG00000276673.1	misc_RNA	-	72294
chr8	76827581	76827912	76827746	ENSG00000253416	ENSG00000253416.1	lncRNA	+	-76844
