chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr2	72234962	72235442	72235202	Rapgef4os2	ENSMUSG00000085001.1	antisense	-	2901
chr2	72980173	72981082	72980627	Sp3	ENSMUSG00000027109.16	protein_coding	-	182
chr2	73278500	73278845	73278672	Sp9	ENSMUSG00000068859.5	protein_coding	+	6748
chr2	74691405	74691968	74691686	Hoxd10	ENSMUSG00000050368.4	protein_coding	+	-237
chr2	74899904	74900410	74900157	Gm14427	ENSMUSG00000083837.1	processed_pseudogene	-	13152
chr2	79566266	79566699	79566482	Itprid2	ENSMUSG00000027007.16	protein_coding	+	-68869
chr2	84184378	84185280	84184829	Gm25972	ENSMUSG00000093115.1	miRNA	+	34775
chr2	84186129	84186519	84186324	Gm25972	ENSMUSG00000093115.1	miRNA	+	36270
chr2	84635529	84636116	84635822	Ctnnd1	ENSMUSG00000034101.14	protein_coding	-	-14942
chr2	84872175	84872622	84872398	Rtn4rl2	ENSMUSG00000050896.12	protein_coding	-	-14311
chr2	90612198	90612592	90612395	Ptprj	ENSMUSG00000025314.16	protein_coding	-	31749
chr2	90940052	90941292	90940672	Celf1	ENSMUSG00000005506.16	protein_coding	+	291
chr2	90964675	90965203	90964939	Celf1	ENSMUSG00000005506.16	protein_coding	+	24558
chr2	91444367	91444863	91444615	1110051M20Rik	ENSMUSG00000040591.18	protein_coding	-	-88
chr2	102450184	102450712	102450448	Fjx1	ENSMUSG00000075012.4	protein_coding	-	-2050
chr2	102943959	102944494	102944226	Cd44	ENSMUSG00000005087.17	protein_coding	-	42562
chr2	103900384	103900828	103900606	Gm13881	ENSMUSG00000084756.1	lincRNA	+	-11417
chr2	103982240	103982584	103982412	Lmo2	ENSMUSG00000032698.15	protein_coding	+	24427
chr2	105903996	105904858	105904427	Elp4	ENSMUSG00000027167.11	protein_coding	-	-136
chr2	105904815	105905144	105904979	Immp1l	ENSMUSG00000042670.5	protein_coding	+	342
chr2	113440542	113441414	113440978	Gm13963	ENSMUSG00000085448.1	antisense	-	-115
chr2	114443732	114444196	114443964	Gm29234	ENSMUSG00000101266.1	lincRNA	-	170530
chr2	114853803	114854435	114854119	Gm13974	ENSMUSG00000085222.1	lincRNA	+	27
chr2	115090468	115091309	115090888	Gm28493	ENSMUSG00000099802.1	lincRNA	+	-44661
chr2	115764664	115765289	115764976	Mir1951	ENSMUSG00000088606.1	miRNA	+	126252
chr2	116983829	116984345	116984087	Gm29340	ENSMUSG00000099470.1	lincRNA	-	7660
chr2	117017823	117018288	117018055	Gm13981	ENSMUSG00000074930.5	processed_pseudogene	+	-37510
chr2	117018343	117018939	117018641	Gm13981	ENSMUSG00000074930.5	processed_pseudogene	+	-36924
chr2	117079579	117080094	117079836	Gm13981	ENSMUSG00000074930.5	processed_pseudogene	+	24271
chr2	118540822	118541198	118541010	Bmf	ENSMUSG00000040093.16	protein_coding	-	-8676
chr2	118549363	118550043	118549703	Bmf	ENSMUSG00000040093.16	protein_coding	-	17
chr2	118790415	118791195	118790805	Disp2	ENSMUSG00000040035.14	protein_coding	+	11087
chr2	118901090	118901801	118901445	Bahd1	ENSMUSG00000040007.8	protein_coding	+	1069
chr2	118961523	118961943	118961733	Chst14	ENSMUSG00000074916.5	protein_coding	+	35238
chr2	119299786	119301354	119300570	Vps18	ENSMUSG00000034216.12	protein_coding	+	11831
chr2	119325422	119326064	119325743	Dll4	ENSMUSG00000027314.6	protein_coding	+	-40
chr2	119326991	119327595	119327293	Gm14207	ENSMUSG00000074912.10	processed_transcript	-	1100
chr2	119872325	119873567	119872946	Gm13998	ENSMUSG00000081056.1	processed_pseudogene	-	-5456
chr2	119896737	119897795	119897266	Mga	ENSMUSG00000033943.15	protein_coding	+	39
chr2	121308863	121309496	121309179	Gm14978	ENSMUSG00000087704.1	antisense	-	13172
chr2	126593810	126594652	126594231	Hdc	ENSMUSG00000027360.5	protein_coding	-	-25067
chr2	129175654	129176067	129175860	AI847159	ENSMUSG00000084826.7	antisense	-	-4806
chr2	129800294	129801166	129800730	Stk35	ENSMUSG00000037885.18	protein_coding	+	214
chr2	129801107	129802057	129801582	Stk35	ENSMUSG00000037885.18	protein_coding	+	1066
chr2	130423493	130425033	130424263	Vps16	ENSMUSG00000027411.17	protein_coding	+	-75
chr2	132870289	132870819	132870554	Lrrn4	ENSMUSG00000043110.2	protein_coding	-	-10336
chr2	133443516	133443955	133443735	A430048G15Rik	ENSMUSG00000086650.1	lincRNA	+	11641
chr2	133533208	133533773	133533490	Bmp2	ENSMUSG00000027358.6	protein_coding	+	-18668
chr2	133533730	133533986	133533858	Bmp2	ENSMUSG00000027358.6	protein_coding	+	-18300
chr2	134816378	134817205	134816791	Gm14036	ENSMUSG00000082399.1	processed_pseudogene	+	12843
chr2	134912674	134913086	134912880	Gm14036	ENSMUSG00000082399.1	processed_pseudogene	+	108932
chr2	134946856	134947379	134947117	Gm14036	ENSMUSG00000082399.1	processed_pseudogene	+	143169
chr2	137643008	137643705	137643356	Gm14064	ENSMUSG00000085640.1	lincRNA	+	-20078
chr2	138278269	138278679	138278474	Btbd3	ENSMUSG00000062098.11	protein_coding	+	21910
chr2	140671233	140671771	140671502	Flrt3	ENSMUSG00000051379.12	protein_coding	-	34
chr2	141194341	141194970	141194655	Macrod2os2	ENSMUSG00000074763.5	antisense	-	-40770
chr2	141587266	141587711	141587488	Gm25583	ENSMUSG00000065347.1	snRNA	+	-53001
chr2	144009510	144010983	144010246	Rrbp1	ENSMUSG00000027422.15	protein_coding	-	-1016
chr2	144010947	144011726	144011336	Rrbp1	ENSMUSG00000027422.15	protein_coding	-	74
chr2	145785616	145786673	145786144	Gm11763	ENSMUSG00000081722.1	processed_pseudogene	-	84420
chr2	145859948	145861192	145860570	Gm25026	ENSMUSG00000092758.1	miRNA	+	-17715
chr2	148338134	148338860	148338497	Sstr4	ENSMUSG00000037014.4	protein_coding	+	-56846
chr2	148395646	148396083	148395864	Sstr4	ENSMUSG00000037014.4	protein_coding	+	521
chr2	148406158	148406563	148406360	Thbd	ENSMUSG00000074743.4	protein_coding	-	-1827
chr2	148622201	148622655	148622428	Gm25866	ENSMUSG00000088870.1	snoRNA	+	-2282
chr2	151493939	151494776	151494357	Nsfl1c	ENSMUSG00000027455.16	protein_coding	+	176
chr2	152155796	152156364	152156080	Tcf15	ENSMUSG00000068079.5	protein_coding	+	12520
chr2	152396086	152396587	152396336	Sox12	ENSMUSG00000051817.8	protein_coding	-	-1726
chr2	153241047	153241954	153241500	Pofut1	ENSMUSG00000046020.13	protein_coding	+	-32
chr2	153443713	153445471	153444592	Gm14472	ENSMUSG00000082283.1	processed_pseudogene	+	30744
chr2	153528082	153528652	153528367	Nol4l	ENSMUSG00000061411.12	protein_coding	-	-1603
chr2	154552339	154553037	154552688	Actl10	ENSMUSG00000078129.3	protein_coding	+	913
chr2	155691729	155692643	155692186	Trpc4ap	ENSMUSG00000038324.13	protein_coding	-	-197
chr2	155729007	155729678	155729342	Edem2	ENSMUSG00000038312.10	protein_coding	-	-132
chr2	156179396	156179910	156179653	Rbm39	ENSMUSG00000027620.16	protein_coding	-	-584
chr2	156179856	156180929	156180392	Rbm39	ENSMUSG00000027620.16	protein_coding	-	155
chr2	156196373	156197278	156196825	Phf20	ENSMUSG00000038116.16	protein_coding	+	360
chr2	156722046	156722639	156722342	4930405A21Rik	ENSMUSG00000086638.7	processed_transcript	-	1434
chr2	157078880	157079791	157079335	Soga1	ENSMUSG00000055485.6	protein_coding	-	82
chr2	157841259	157841862	157841560	Gm14176	ENSMUSG00000062846.7	processed_pseudogene	+	-59975
chr2	158672676	158673394	158673035	Ppp1r16b	ENSMUSG00000037754.13	protein_coding	+	7638
chr2	159053401	159054241	159053821	Gm44319	ENSMUSG00000104628.1	miRNA	+	-16041
chr2	159566335	159566880	159566607	Gm14219	ENSMUSG00000083913.1	processed_pseudogene	-	110151
chr2	160366664	160367814	160367239	Mafb	ENSMUSG00000074622.4	protein_coding	-	175
chr2	160367804	160368234	160368019	Mafb	ENSMUSG00000074622.4	protein_coding	-	955
chr2	160805109	160805679	160805394	Gm11447	ENSMUSG00000081854.1	processed_pseudogene	+	-40218
chr2	161108349	161109843	161109096	Chd6	ENSMUSG00000057133.14	protein_coding	-	22
chr2	163903421	163903907	163903664	Rims4	ENSMUSG00000035226.5	protein_coding	-	-15018
chr2	164832651	164834217	164833434	Neurl2	ENSMUSG00000039873.4	protein_coding	-	-21
chr2	164910582	164911735	164911158	Zfp335os	ENSMUSG00000085436.1	antisense	+	-195
chr2	164911699	164912528	164912113	Zfp335	ENSMUSG00000039834.17	protein_coding	-	357
chr2	165316627	165317298	165316962	Elmo2	ENSMUSG00000017670.16	protein_coding	-	-9516
chr2	165884559	165885093	165884826	Gm11465	ENSMUSG00000086820.1	antisense	+	4802
chr2	168205259	168205651	168205455	Adnp	ENSMUSG00000051149.15	protein_coding	-	-1656
chr2	168230009	168231468	168230738	Mocs3	ENSMUSG00000074576.4	protein_coding	+	117
chr2	169204004	169205052	169204528	9430093N23Rik	ENSMUSG00000085369.1	lincRNA	+	-30462
chr2	169536662	169537050	169536856	Gm11011	ENSMUSG00000078912.2	protein_coding	-	-50888
chr2	169664235	169664772	169664503	Tshz2	ENSMUSG00000047907.11	protein_coding	+	31491
chr2	169722288	169722950	169722619	Tshz2	ENSMUSG00000047907.11	protein_coding	+	89607
chr2	174327591	174327940	174327765	Gm20721	ENSMUSG00000090625.1	protein_coding	-	-18946
chr2	180103979	180105236	180104607	Hrh3	ENSMUSG00000039059.11	protein_coding	-	120
chr3	8664504	8664917	8664710	Hey1	ENSMUSG00000040289.8	protein_coding	-	-2545
chr3	21935806	21936557	21936181	Gm43674	ENSMUSG00000106321.1	lincRNA	-	-62286
chr3	28262517	28262933	28262725	Tnik	ENSMUSG00000027692.16	protein_coding	+	-488
chr3	28262922	28263691	28263306	Tnik	ENSMUSG00000027692.16	protein_coding	+	93
chr3	28467709	28468347	28468028	Mir466q	ENSMUSG00000092990.1	miRNA	+	48086
chr3	29981266	29982034	29981650	Mecomos	ENSMUSG00000085702.8	antisense	+	-30728
chr3	30354014	30354793	30354403	Gm38362	ENSMUSG00000103870.1	TEC	-	80019
chr3	30457844	30458703	30458273	Gm37024	ENSMUSG00000104079.1	TEC	+	-30152
chr3	30514868	30515446	30515157	Gm37652	ENSMUSG00000103738.1	TEC	-	11345
chr3	36819423	36819848	36819635	Gm12376	ENSMUSG00000084027.1	processed_pseudogene	-	-5322
chr3	37916880	37917600	37917240	Gm20755	ENSMUSG00000106461.1	lincRNA	+	18428
chr3	37978469	37978897	37978683	Gm42751	ENSMUSG00000105099.1	TEC	+	-4108
chr3	38015711	38016326	38016018	Gm22899	ENSMUSG00000077728.1	snoRNA	-	20784
chr3	41195142	41195754	41195448	Gm40038	ENSMUSG00000105258.1	lincRNA	-	22786
chr3	41284756	41285476	41285116	Gm16508	ENSMUSG00000106000.1	lincRNA	-	-5473
chr3	45378086	45378559	45378322	2610316D01Rik	ENSMUSG00000097040.6	processed_transcript	-	63
chr3	50381544	50381880	50381712	Gm37498	ENSMUSG00000103907.1	TEC	-	-22570
chr3	50905902	50906345	50906123	Gm37843	ENSMUSG00000102614.1	TEC	-	-15401
chr3	52088344	52089076	52088710	5430420F09Rik	ENSMUSG00000102808.1	TEC	-	15324
chr3	52104791	52105216	52105003	Maml3	ENSMUSG00000061143.15	protein_coding	-	-72
chr3	52268111	52268633	52268372	Foxo1	ENSMUSG00000044167.6	protein_coding	+	37
chr3	55520534	55520855	55520694	Gm42608	ENSMUSG00000106651.1	TEC	+	3126
chr3	58414298	58414957	58414627	Tsc22d2	ENSMUSG00000027806.9	protein_coding	+	-87
chr3	58414910	58415835	58415372	Tsc22d2	ENSMUSG00000027806.9	protein_coding	+	658
chr3	61002377	61003604	61002990	P2ry1	ENSMUSG00000027765.6	protein_coding	+	196
chr3	79885859	79887139	79886499	Gm36569	ENSMUSG00000102191.1	antisense	-	-306
chr3	84813915	84815051	84814483	Fbxw7	ENSMUSG00000028086.15	protein_coding	+	-784
chr3	84951993	84952545	84952269	Gm37726	ENSMUSG00000102919.1	TEC	+	78379
chr3	87755911	87756346	87756128	Lrrc71	ENSMUSG00000023084.11	protein_coding	-	7504
chr3	87884731	87886101	87885416	Prcc	ENSMUSG00000004895.9	protein_coding	-	-191
chr3	87970828	87971943	87971385	Nes	ENSMUSG00000004891.16	protein_coding	+	308
chr3	88436663	88437306	88436984	Mir7011	ENSMUSG00000098655.1	miRNA	-	-3966
chr3	88536411	88537219	88536815	Mir1905	ENSMUSG00000084728.1	miRNA	-	434
chr3	88983938	88984543	88984240	Gm26465	ENSMUSG00000095712.1	snRNA	-	13512
chr3	89322604	89323177	89322890	Efna3	ENSMUSG00000028039.11	protein_coding	-	-74
chr3	89348841	89349443	89349142	Adam15	ENSMUSG00000028041.17	protein_coding	-	-853
chr3	89393531	89394403	89393967	Zbtb7b	ENSMUSG00000028042.15	protein_coding	-	-808
chr3	89418005	89419277	89418641	Shc1	ENSMUSG00000042626.13	protein_coding	+	199
chr3	90079180	90079783	90079481	Tpm3	ENSMUSG00000027940.18	protein_coding	+	6833
chr3	90079765	90080579	90080172	Tpm3	ENSMUSG00000027940.18	protein_coding	+	7524
chr3	90213276	90213981	90213628	Rps27	ENSMUSG00000090733.6	protein_coding	-	-22
chr3	90264892	90266149	90265520	Dennd4b	ENSMUSG00000042404.16	protein_coding	+	336
chr3	90292289	90294009	90293149	Gatad2b	ENSMUSG00000042390.9	protein_coding	+	-28
chr3	95624605	95625550	95625077	Ensa	ENSMUSG00000038619.12	protein_coding	+	85
chr3	95893484	95894110	95893797	Aph1a	ENSMUSG00000015750.15	protein_coding	+	-171
chr3	95928877	95929525	95929201	Anp32e	ENSMUSG00000015749.12	protein_coding	+	-44
chr3	96103959	96104209	96104084	Otud7b	ENSMUSG00000038495.14	protein_coding	+	-442
chr3	96104190	96105182	96104686	Otud7b	ENSMUSG00000038495.14	protein_coding	+	160
chr3	96220570	96221691	96221130	H2bc21	ENSMUSG00000068854.7	protein_coding	+	12
chr3	96600767	96601719	96601243	Lix1l	ENSMUSG00000049288.4	protein_coding	+	95
chr3	97296880	97297508	97297194	Bcl9	ENSMUSG00000038256.15	protein_coding	-	-722
chr3	98427322	98428667	98427994	Gm43190	ENSMUSG00000106107.1	sense_intronic	-	-20981
chr3	101109458	101110765	101110111	Ptgfrn	ENSMUSG00000027864.9	protein_coding	-	-166
chr3	101551335	101552348	101551841	Gm42937	ENSMUSG00000104737.1	sense_intronic	-	-29213
chr3	102194747	102195121	102194934	Gm16160	ENSMUSG00000089916.1	antisense	+	-9021
chr3	103914038	103915075	103914556	Rsbn1	ENSMUSG00000044098.14	protein_coding	+	437
chr3	104805402	104805973	104805687	Mov10	ENSMUSG00000002227.15	protein_coding	-	-12875
chr3	104864024	104865621	104864822	Capza1	ENSMUSG00000070372.11	protein_coding	-	318
chr3	105538337	105539218	105538777	Gm43847	ENSMUSG00000105753.1	sense_intronic	+	35871
chr3	107743041	107744176	107743608	Csf1	ENSMUSG00000014599.10	protein_coding	-	-16860
chr3	107807490	107808297	107807893	Gm36211	ENSMUSG00000106426.1	lincRNA	-	-25645
chr3	108209881	108211165	108210523	Atxn7l2	ENSMUSG00000048997.17	protein_coding	-	-410
chr3	108911007	108912227	108911617	Prpf38b	ENSMUSG00000027881.14	protein_coding	-	-109
chr3	109341600	109342001	109341800	Vav3	ENSMUSG00000033721.16	protein_coding	+	1148
chr3	110249838	110250482	110250160	C130013H08Rik	ENSMUSG00000105509.1	antisense	+	146
chr3	110250430	110251245	110250837	Prmt6	ENSMUSG00000049300.11	protein_coding	-	-160
chr3	116189351	116190133	116189742	Gm31651	ENSMUSG00000104607.1	lincRNA	+	-10665
chr3	122470942	122471372	122471157	Gm25153	ENSMUSG00000087743.1	snRNA	+	6431
chr3	126771542	126771952	126771747	Gm42514	ENSMUSG00000105553.1	TEC	+	25615
chr3	127408568	127409282	127408925	Gm42969	ENSMUSG00000105822.1	TEC	-	15220
chr3	130389378	130390064	130389721	Gm43210	ENSMUSG00000105011.1	TEC	+	-149767
chr3	131807927	131808625	131808276	Gm29865	ENSMUSG00000105331.1	lincRNA	+	48472
chr3	131939578	131940042	131939810	Gm26103	ENSMUSG00000087877.1	snRNA	+	21552
chr3	134239454	134240583	134240018	Mir1895	ENSMUSG00000084564.1	miRNA	-	-564
chr3	135437814	135439660	135438737	4930539J05Rik	ENSMUSG00000097032.2	antisense	-	73
chr3	137340864	137341338	137341101	Emcn	ENSMUSG00000054690.17	protein_coding	+	35
chr3	137969142	137969569	137969355	Dapp1	ENSMUSG00000028159.14	protein_coding	-	-12189
chr3	138526728	138527732	138527230	Mir1956	ENSMUSG00000088373.3	miRNA	+	810
chr3	138742941	138743373	138743157	Tspan5	ENSMUSG00000028152.10	protein_coding	+	963
chr3	146567795	146568205	146568000	Uox	ENSMUSG00000028186.14	protein_coding	+	-2425
chr3	146842638	146843157	146842897	Gm10288	ENSMUSG00000070343.3	processed_pseudogene	-	3551
chr3	148343626	148344458	148344042	Gm23131	ENSMUSG00000077441.1	snoRNA	-	-10175
chr3	149444944	149445683	149445313	Gm30382	ENSMUSG00000106515.4	lincRNA	-	13
chr3	151323793	151324353	151324073	Gm42949	ENSMUSG00000105401.1	lincRNA	+	-9275
chr3	156560661	156561171	156560916	4930570G19Rik	ENSMUSG00000085084.7	lincRNA	-	-829
chr3	159839383	159839936	159839659	Wls	ENSMUSG00000028173.10	protein_coding	+	-12
chr3	159885184	159885663	159885423	Gm43307	ENSMUSG00000105990.1	TEC	+	9578
chr4	3929541	3929983	3929762	Plag1	ENSMUSG00000003282.9	protein_coding	-	-8660
chr4	28812714	28813361	28813037	Epha7	ENSMUSG00000028289.12	protein_coding	+	-93
chr4	32561579	32562085	32561832	Bach2os	ENSMUSG00000086150.1	antisense	-	-9875
chr4	34550157	34551487	34550822	Akirin2	ENSMUSG00000028291.7	protein_coding	+	-114
chr4	34551442	34551930	34551686	Akirin2	ENSMUSG00000028291.7	protein_coding	+	750
chr4	40845046	40845899	40845472	Mir5123	ENSMUSG00000096377.1	miRNA	-	-4665
chr4	41568264	41568671	41568467	Fam219a	ENSMUSG00000028439.14	protein_coding	-	-1070
chr4	41569080	41569985	41569532	Fam219a	ENSMUSG00000028439.14	protein_coding	-	-5
chr4	43039852	43040636	43040244	Gm26881	ENSMUSG00000096974.2	antisense	+	-5721
chr4	43044643	43045035	43044839	Gm26881	ENSMUSG00000096974.2	antisense	+	-1126
chr4	43058674	43059718	43059196	Unc13b	ENSMUSG00000028456.18	protein_coding	+	244
chr4	43584425	43584927	43584676	Msmp	ENSMUSG00000078719.2	protein_coding	-	183
chr4	43631050	43632259	43631654	Gm25262	ENSMUSG00000092675.1	miRNA	+	230
chr4	44704207	44704856	44704531	5730488B01Rik	ENSMUSG00000103995.1	TEC	+	1732
chr4	44755936	44756415	44756175	Zcchc7	ENSMUSG00000035649.17	protein_coding	+	299
chr4	44756399	44757216	44756807	Zcchc7	ENSMUSG00000035649.17	protein_coding	+	931
chr4	48044481	48045614	48045047	Nr4a3	ENSMUSG00000028341.9	protein_coding	+	-105
chr4	48225175	48225544	48225359	Mir1958	ENSMUSG00000087844.1	miRNA	-	12145
chr4	53263608	53264399	53264003	AI427809	ENSMUSG00000086712.2	lincRNA	-	-6228
chr4	54966056	54966742	54966399	Zfp462	ENSMUSG00000060206.11	protein_coding	+	21352
chr4	55042498	55043041	55042769	Gm12515	ENSMUSG00000082704.1	processed_pseudogene	+	-73793
chr4	55530120	55530657	55530388	Klf4	ENSMUSG00000003032.8	protein_coding	-	-2077
chr4	57434066	57434687	57434376	Pakap	ENSMUSG00000090053.9	protein_coding	+	130
chr4	57675257	57675949	57675603	Pakap	ENSMUSG00000038729.24	protein_coding	+	-42053
chr4	58943467	58943954	58943710	Zkscan16	ENSMUSG00000038630.8	protein_coding	+	83
chr4	62619209	62619859	62619534	Gm11209	ENSMUSG00000085177.1	antisense	-	-14177
chr4	63215122	63215853	63215487	Col27a1	ENSMUSG00000045672.15	protein_coding	+	1484
chr4	65481610	65482052	65481831	Trim32	ENSMUSG00000051675.13	protein_coding	+	-123154
chr4	65496416	65496840	65496628	Trim32	ENSMUSG00000051675.13	protein_coding	+	-108357
chr4	70534402	70535555	70534978	Megf9	ENSMUSG00000039270.9	protein_coding	-	-16
chr4	72198973	72199365	72199169	Tle1	ENSMUSG00000008305.18	protein_coding	-	-1749
chr4	81744609	81745505	81745057	Gm11412	ENSMUSG00000087540.1	lincRNA	+	1912
chr4	82399739	82400388	82400063	n-R5s188	ENSMUSG00000084595.1	rRNA	+	-39346
chr4	82447255	82447779	82447517	n-R5s188	ENSMUSG00000084595.1	rRNA	+	8108
chr4	84523659	84524308	84523983	Gm12421	ENSMUSG00000083743.1	processed_pseudogene	-	94860
chr4	86053428	86054227	86053827	Gm25811	ENSMUSG00000064687.1	snRNA	-	10334
chr4	86388286	86388847	86388566	Gm12550	ENSMUSG00000083272.1	processed_pseudogene	-	-53774
chr4	88033085	88033737	88033411	Mllt3	ENSMUSG00000028496.17	protein_coding	-	48
chr4	91376325	91376759	91376542	Mir6402	ENSMUSG00000098563.1	miRNA	-	3180
chr4	94602681	94603668	94603174	Plaa	ENSMUSG00000028577.13	protein_coding	-	-69
chr4	94738923	94739665	94739294	Tek	ENSMUSG00000006386.15	protein_coding	+	6
chr4	94829738	94830523	94830130	Tek	ENSMUSG00000006386.15	protein_coding	+	90842
chr4	94853179	94853829	94853504	Eqtn	ENSMUSG00000028575.11	protein_coding	-	-75338
chr4	95049922	95050239	95050080	Junos	ENSMUSG00000087366.7	antisense	+	-1453
chr4	97775013	97775383	97775198	Nfia	ENSMUSG00000028565.18	protein_coding	+	2465
chr4	97866484	97866843	97866663	E130114P18Rik	ENSMUSG00000048747.14	protein_coding	-	88586
chr4	97923907	97924395	97924151	E130114P18Rik	ENSMUSG00000048747.14	protein_coding	-	146074
chr4	100321701	100322238	100321969	Gm12706	ENSMUSG00000080967.1	processed_pseudogene	-	-40089
chr4	102510892	102511332	102511112	Gm24869	ENSMUSG00000077260.1	snoRNA	+	-225699
chr4	102511458	102511977	102511717	Gm24869	ENSMUSG00000077260.1	snoRNA	+	-225094
chr4	102574211	102574744	102574477	Gm24869	ENSMUSG00000077260.1	snoRNA	+	-162334
chr4	102759965	102760511	102760238	Sgip1	ENSMUSG00000028524.21	protein_coding	+	18942
chr4	105223764	105224447	105224105	Plpp3	ENSMUSG00000028517.8	protein_coding	+	66759
chr4	105364334	105364949	105364641	Gm12722	ENSMUSG00000081819.1	processed_pseudogene	-	-10304
chr4	105457041	105457740	105457390	Gm12723	ENSMUSG00000083128.1	processed_pseudogene	+	-53841
chr4	105566537	105567159	105566848	Gm12726	ENSMUSG00000082061.1	processed_pseudogene	+	-11491
chr4	106839838	106840488	106840163	Gm12746	ENSMUSG00000086940.1	lincRNA	-	-7756
chr4	106986454	106986989	106986721	Gm12786	ENSMUSG00000085581.1	antisense	-	-35777
chr4	108847607	108848860	108848233	Kti12	ENSMUSG00000073775.4	protein_coding	+	449
chr4	109676074	109677249	109676661	Faf1	ENSMUSG00000010517.7	protein_coding	+	74
chr4	114405632	114406526	114406079	Trabd2b	ENSMUSG00000070867.4	protein_coding	+	-644
chr4	115647517	115648002	115647759	Cyp4b1	ENSMUSG00000028713.17	protein_coding	-	37
chr4	116074759	116076285	116075522	Lrrc41	ENSMUSG00000028703.14	protein_coding	+	254
chr4	116820824	116821884	116821354	Hpdl	ENSMUSG00000043155.4	protein_coding	-	-352
chr4	116876976	116878181	116877578	Zswim5	ENSMUSG00000033948.3	protein_coding	+	203
chr4	116986779	116987346	116987062	Urod	ENSMUSG00000028684.14	protein_coding	-	-7350
chr4	117494797	117495629	117495213	Gm12827	ENSMUSG00000087228.1	lincRNA	+	-1238
chr4	117624658	117625114	117624886	Gm25559	ENSMUSG00000087807.1	miRNA	+	54753
chr4	118179405	118180416	118179910	Kdm4a	ENSMUSG00000033326.15	protein_coding	-	-132
chr4	119178326	119178764	119178545	Zfp691	ENSMUSG00000045268.13	protein_coding	-	4351
chr4	120287525	120288294	120287909	Foxo6	ENSMUSG00000052135.8	protein_coding	-	561
chr4	120815577	120816193	120815885	Nfyc	ENSMUSG00000032897.17	protein_coding	-	-15686
chr4	122995305	122997105	122996205	Mycl	ENSMUSG00000028654.13	protein_coding	+	554
chr4	124656991	124657837	124657414	Gm2164	ENSMUSG00000098760.1	antisense	-	246
chr4	124714416	124715214	124714815	Sf3a3	ENSMUSG00000028902.4	protein_coding	+	40
chr4	124751218	124752188	124751703	Gm12915	ENSMUSG00000086589.1	processed_transcript	-	350
chr4	124850042	124851006	124850524	Yrdc	ENSMUSG00000028889.17	protein_coding	+	-154
chr4	124850961	124851497	124851229	1110065P20Rik	ENSMUSG00000078570.10	protein_coding	-	34
chr4	126753180	126754326	126753753	AU040320	ENSMUSG00000028830.14	protein_coding	+	210
chr4	129020434	129020833	129020633	Ak2	ENSMUSG00000028792.14	protein_coding	+	28676
chr4	129238949	129239479	129239214	C77080	ENSMUSG00000050390.12	protein_coding	-	-22189
chr4	131488106	131488725	131488415	Gm831	ENSMUSG00000078531.3	lincRNA	+	1219
chr4	131843244	131843942	131843593	Mecr	ENSMUSG00000028910.12	protein_coding	+	124
chr4	131885279	131885881	131885580	A930004J17Rik	ENSMUSG00000102602.1	TEC	+	6953
chr4	132273948	132274935	132274441	Taf12	ENSMUSG00000028899.11	protein_coding	+	67
chr4	133011124	133012059	133011591	Ahdc1	ENSMUSG00000037692.14	protein_coding	+	332
chr4	133013006	133013959	133013482	Ahdc1	ENSMUSG00000037692.14	protein_coding	+	2223
chr4	133024994	133025772	133025383	Ahdc1	ENSMUSG00000037692.14	protein_coding	+	14124
chr4	133212262	133213186	133212724	Gpr3	ENSMUSG00000049649.8	protein_coding	-	189
chr4	133297599	133298349	133297974	Gm13259	ENSMUSG00000083241.1	processed_pseudogene	-	16663
chr4	133729417	133730256	133729836	Mir7227	ENSMUSG00000104566.1	miRNA	-	12729
chr4	133753537	133754728	133754132	Arid1a	ENSMUSG00000007880.16	protein_coding	-	-2636
chr4	133756612	133757148	133756880	Arid1a	ENSMUSG00000007880.16	protein_coding	-	112
chr4	133757231	133757822	133757526	Arid1a	ENSMUSG00000007880.16	protein_coding	-	758
chr4	133864594	133865251	133864922	Gm12977	ENSMUSG00000085009.1	antisense	+	-6907
chr4	134682981	134683399	134683190	Man1c1	ENSMUSG00000037306.13	protein_coding	-	-21099
chr4	136140279	136140799	136140539	Id3	ENSMUSG00000007872.3	protein_coding	+	-2957
chr4	136285782	136286426	136286104	Zfp46	ENSMUSG00000051351.14	protein_coding	+	1422
chr4	136310406	136311706	136311056	Hnrnpr	ENSMUSG00000066037.14	protein_coding	+	115
chr4	138396038	138396667	138396352	Fam43b	ENSMUSG00000078235.3	protein_coding	-	-175
chr4	138454555	138455316	138454935	Camk2n1	ENSMUSG00000046447.3	protein_coding	+	622
chr4	140699507	140700048	140699777	Rcc2	ENSMUSG00000040945.13	protein_coding	+	-763
chr4	140983357	140983838	140983597	Atp13a2	ENSMUSG00000036622.15	protein_coding	+	-3275
chr4	141790509	141791138	141790823	Dnajc16	ENSMUSG00000040697.10	protein_coding	-	-107
chr4	144891399	144891799	144891599	Dhrs3	ENSMUSG00000066026.14	protein_coding	+	-1227
chr4	144981057	144981556	144981306	Gm38074	ENSMUSG00000103911.1	TEC	-	22459
chr4	148164029	148164448	148164238	Fbxo2	ENSMUSG00000041556.8	protein_coding	+	3618
chr4	148287848	148288427	148288137	Disp3	ENSMUSG00000041544.11	protein_coding	-	173
