chrom	start	end	peak_midpoint	nearest_gene_name	nearest_gene_id	nearest_gene_type	nearest_gene_strand	distance_to_tss
chr9	43284250	43284744	43284497	Trim29	ENSMUSG00000032013.6	protein_coding	+	-26350
chr9	43603640	43604257	43603948	Gm29909	ENSMUSG00000110988.1	lincRNA	+	-4235
chr9	43742846	43743294	43743070	Nectin1	ENSMUSG00000032012.9	protein_coding	+	-913
chr9	43801682	43802354	43802018	Gm30015	ENSMUSG00000111334.1	processed_transcript	-	55919
chr9	43984144	43985142	43984643	Gm10688	ENSMUSG00000111637.1	lincRNA	-	5167
chr9	44066674	44067572	44067123	Usp2	ENSMUSG00000032010.15	protein_coding	+	103
chr9	44084589	44085132	44084860	Gm39325	ENSMUSG00000111415.1	antisense	-	13393
chr9	44094117	44094513	44094315	Mfrp	ENSMUSG00000034739.17	protein_coding	+	-7413
chr9	44106940	44107993	44107466	C1qtnf5	ENSMUSG00000079592.9	protein_coding	+	222
chr9	44113196	44113875	44113535	Rnf26	ENSMUSG00000053128.15	protein_coding	-	19
chr9	44129605	44130494	44130049	Mcam	ENSMUSG00000032135.15	protein_coding	+	-4419
chr9	44130704	44131396	44131050	Mcam	ENSMUSG00000032135.15	protein_coding	+	-3418
chr9	44134358	44134782	44134570	Gm10687	ENSMUSG00000097617.2	antisense	-	86
chr9	44233296	44234685	44233990	Cbl	ENSMUSG00000034342.9	protein_coding	-	-58
chr9	44249490	44249875	44249682	Pdzd3	ENSMUSG00000032105.5	protein_coding	-	-1788
chr9	44267716	44268864	44268290	Nlrx1	ENSMUSG00000032109.15	protein_coding	-	-308
chr9	44305237	44306168	44305702	Hinfp	ENSMUSG00000032119.5	protein_coding	-	32
chr9	44310686	44311700	44311193	Hinfp	ENSMUSG00000032119.5	protein_coding	-	5523
chr9	44326154	44327776	44326965	Dpagt1	ENSMUSG00000032123.5	protein_coding	+	947
chr9	44334274	44335626	44334950	Gm44335	ENSMUSG00000105072.1	miRNA	-	-154
chr9	44343598	44344398	44343998	Hmbs	ENSMUSG00000032126.16	protein_coding	-	-229
chr9	44361174	44361962	44361568	Vps11	ENSMUSG00000032127.9	protein_coding	-	-101
chr9	44379027	44379900	44379463	9430081H08Rik	ENSMUSG00000111088.1	TEC	-	14
chr9	44396659	44397570	44397114	Slc37a4	ENSMUSG00000032114.9	protein_coding	+	263
chr9	44406749	44408038	44407393	Trappc4	ENSMUSG00000032112.10	protein_coding	-	-206
chr9	44417601	44418459	44418030	Ccdc84	ENSMUSG00000043923.8	protein_coding	-	-538
chr9	44435752	44436179	44435965	Foxr1	ENSMUSG00000074397.5	protein_coding	-	-5170
chr9	44454037	44454516	44454276	Upk2	ENSMUSG00000041523.3	protein_coding	-	-699
chr9	44461957	44462368	44462162	Gm9830	ENSMUSG00000094437.2	processed_pseudogene	+	-2080
chr9	44478858	44479660	44479259	Gm47204	ENSMUSG00000110980.1	lincRNA	-	-499
chr9	44480077	44480478	44480277	Gm47204	ENSMUSG00000110980.1	lincRNA	-	519
chr9	44498304	44499203	44498753	Gm47205	ENSMUSG00000111312.1	TEC	-	14951
chr9	44509758	44510447	44510102	Gm47205	ENSMUSG00000111312.1	TEC	-	26300
chr9	44515283	44515801	44515542	Gm47205	ENSMUSG00000111312.1	TEC	-	31740
chr9	44567572	44568010	44567791	Cxcr5	ENSMUSG00000047880.15	protein_coding	-	5915
chr9	44603491	44603853	44603672	Ddx6	ENSMUSG00000032097.10	protein_coding	+	-1219
chr9	44603926	44605603	44604764	Ddx6	ENSMUSG00000032097.10	protein_coding	+	-127
chr9	44652053	44652522	44652287	Gm47238	ENSMUSG00000111060.1	unprocessed_pseudogene	+	1367
chr9	44685317	44686507	44685912	Treh	ENSMUSG00000032098.13	protein_coding	+	12680
chr9	44691608	44692697	44692152	Treh	ENSMUSG00000032098.13	protein_coding	+	18920
chr9	44708317	44708758	44708537	Gm47239	ENSMUSG00000111280.1	TEC	+	-4472
chr9	44722955	44723471	44723213	Gm47239	ENSMUSG00000111280.1	TEC	+	10204
chr9	44724254	44725088	44724671	Phldb1	ENSMUSG00000048537.16	protein_coding	-	-10526
chr9	44733682	44734605	44734143	Phldb1	ENSMUSG00000048537.16	protein_coding	-	-1054
chr9	44734601	44735578	44735089	Phldb1	ENSMUSG00000048537.16	protein_coding	-	-108
chr9	44767068	44768035	44767551	Arcn1	ENSMUSG00000032096.16	protein_coding	-	-293
chr9	44772657	44773627	44773142	Ift46	ENSMUSG00000002031.13	protein_coding	+	5235
chr9	44798951	44799903	44799427	Tmem25	ENSMUSG00000002032.17	protein_coding	-	121
chr9	44882026	44882441	44882233	Kmt2a	ENSMUSG00000002028.13	protein_coding	-	938
chr9	44920223	44920914	44920568	Atp5l	ENSMUSG00000038717.8	protein_coding	-	-173
chr9	44920875	44921445	44921160	Atp5l	ENSMUSG00000038717.8	protein_coding	-	419
chr9	44965182	44966066	44965624	Ube4a	ENSMUSG00000059890.16	protein_coding	-	25
chr9	44986140	44987077	44986608	Cd3d	ENSMUSG00000032094.8	protein_coding	+	4823
chr9	45054957	45055741	45055349	Gm48840	ENSMUSG00000110899.1	TEC	-	6
chr9	45121653	45122124	45121888	Scn2b	ENSMUSG00000070304.12	protein_coding	+	4107
chr9	45138241	45138949	45138595	Scn4b	ENSMUSG00000046480.6	protein_coding	+	201
chr9	45221251	45221926	45221588	Tmprss4	ENSMUSG00000032091.15	protein_coding	-	17497
chr9	45268974	45269432	45269203	Il10ra	ENSMUSG00000032089.16	protein_coding	-	55
chr9	45300351	45301136	45300743	Gm47964	ENSMUSG00000111075.1	processed_pseudogene	+	-1218
chr9	45388537	45388980	45388758	Fxyd2	ENSMUSG00000059412.7	protein_coding	+	-10910
chr9	45828125	45828884	45828504	Cep164	ENSMUSG00000043987.18	protein_coding	-	-186
chr9	45838296	45839992	45839144	Bace1	ENSMUSG00000032086.12	protein_coding	+	565
chr9	45905891	45907414	45906652	Pcsk7	ENSMUSG00000035382.9	protein_coding	+	156
chr9	45917272	45918110	45917691	Rnf214	ENSMUSG00000042790.16	protein_coding	-	10781
chr9	45936944	45937312	45937128	Tagln	ENSMUSG00000032085.5	protein_coding	-	1071
chr9	45937995	45938514	45938254	Mir7087	ENSMUSG00000098327.1	miRNA	-	-1335
chr9	45954318	45955596	45954957	Sidt2	ENSMUSG00000034908.16	protein_coding	-	-300
chr9	45961815	45962228	45962021	Sidt2	ENSMUSG00000034908.16	protein_coding	-	6764
chr9	45984127	45985530	45984828	Pafah1b2	ENSMUSG00000003131.7	protein_coding	-	-27861
chr9	46003795	46004269	46004032	Pafah1b2	ENSMUSG00000003131.7	protein_coding	-	-8657
chr9	46012282	46013694	46012988	Sik3	ENSMUSG00000034135.15	protein_coding	+	169
chr9	46027984	46028409	46028196	Sik3	ENSMUSG00000034135.15	protein_coding	+	15377
chr9	46110455	46110705	46110580	Sik3	ENSMUSG00000034135.15	protein_coding	+	97761
chr9	46110645	46111101	46110873	Sik3	ENSMUSG00000034135.15	protein_coding	+	98054
chr9	46119893	46120488	46120190	Sik3	ENSMUSG00000034135.15	protein_coding	+	107371
chr9	46149898	46150789	46150343	Apoa1	ENSMUSG00000032083.8	protein_coding	+	-78236
chr9	46184248	46185640	46184944	Apoa1	ENSMUSG00000032083.8	protein_coding	+	-43635
chr9	46229814	46230647	46230230	Apoa1	ENSMUSG00000032083.8	protein_coding	+	1651
chr9	46257490	46257994	46257742	Apoa5	ENSMUSG00000032079.12	protein_coding	+	-10890
chr9	46272646	46273620	46273133	Zpr1	ENSMUSG00000032078.17	protein_coding	+	70
chr9	46282639	46283428	46283033	Bud13	ENSMUSG00000032077.5	protein_coding	+	26
chr9	46328786	46329665	46329225	4930448E22Rik	ENSMUSG00000097463.2	processed_transcript	-	-301
chr9	46379439	46379963	46379701	Gm47141	ENSMUSG00000110802.1	lincRNA	+	-17660
chr9	47422105	47423465	47422785	Gm47160	ENSMUSG00000111755.1	TEC	-	-52132
chr9	47589417	47590339	47589878	Cadm1	ENSMUSG00000032076.20	protein_coding	+	59706
chr9	47733646	47734513	47734079	Gm47198	ENSMUSG00000110959.1	TEC	+	-37061
chr9	48053543	48053954	48053748	A730065G17Rik	ENSMUSG00000111117.1	lincRNA	+	4233
chr9	48055200	48055688	48055444	A730065G17Rik	ENSMUSG00000111117.1	lincRNA	+	5929
chr9	48266648	48267510	48267079	Nxpe2	ENSMUSG00000032028.15	protein_coding	-	-86374
chr9	48303583	48304038	48303810	Nxpe2	ENSMUSG00000032028.15	protein_coding	-	-49643
chr9	48353190	48353727	48353458	Nxpe2	ENSMUSG00000032028.15	protein_coding	-	5
chr9	48354769	48355176	48354972	Nxpe2	ENSMUSG00000032028.15	protein_coding	-	1519
chr9	48480224	48480902	48480563	Rexo2	ENSMUSG00000032026.7	protein_coding	-	-59
chr9	48494799	48495900	48495349	Rbm7	ENSMUSG00000042396.10	protein_coding	-	51
chr9	48532715	48533203	48532959	Gm23653	ENSMUSG00000080401.1	miRNA	-	25900
chr9	48558618	48559095	48558856	Nnmt	ENSMUSG00000032271.13	protein_coding	-	-46296
chr9	48618109	48619050	48618579	Nnmt	ENSMUSG00000032271.13	protein_coding	-	13427
chr9	48646209	48646616	48646412	Nnmt	ENSMUSG00000032271.13	protein_coding	-	41260
chr9	48648715	48649860	48649287	Nnmt	ENSMUSG00000032271.13	protein_coding	-	44135
chr9	48674334	48674687	48674510	Nnmt	ENSMUSG00000032271.13	protein_coding	-	69358
chr9	48675106	48675754	48675430	Nnmt	ENSMUSG00000032271.13	protein_coding	-	70278
chr9	48723161	48724420	48723790	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-112431
chr9	48729397	48729957	48729677	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-106544
chr9	48737306	48737951	48737628	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-98593
chr9	48740038	48740700	48740369	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-95852
chr9	48760307	48760909	48760608	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-75613
chr9	48761102	48761556	48761329	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-74892
chr9	48816993	48817916	48817454	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	-18767
chr9	48859921	48860853	48860387	Zbtb16	ENSMUSG00000066687.5	protein_coding	-	24166
chr9	48984709	48985819	48985264	Usp28	ENSMUSG00000032267.8	protein_coding	+	-110
chr9	49055297	49056174	49055735	Zw10	ENSMUSG00000032264.9	protein_coding	+	123
chr9	49485643	49486468	49486055	Ttc12	ENSMUSG00000040219.4	protein_coding	-	-169
chr9	49493963	49494362	49494162	Ttc12	ENSMUSG00000040219.4	protein_coding	-	7938
chr9	49976011	49976890	49976450	Gm47543	ENSMUSG00000111682.1	lincRNA	+	21573
chr9	49980816	49981274	49981045	Gm47543	ENSMUSG00000111682.1	lincRNA	+	26168
chr9	49989834	49990522	49990178	Gm47543	ENSMUSG00000111682.1	lincRNA	+	35301
chr9	50335897	50336368	50336132	Rpl10-ps3	ENSMUSG00000058443.5	protein_coding	-	-8835
chr9	50365209	50365893	50365551	Rpl10-ps3	ENSMUSG00000058443.5	protein_coding	-	20584
chr9	50375449	50376062	50375755	Rpl10-ps3	ENSMUSG00000058443.5	protein_coding	-	30788
chr9	50414747	50415362	50415054	Rpl10-ps3	ENSMUSG00000058443.5	protein_coding	-	70087
chr9	50437931	50438590	50438260	Plet1	ENSMUSG00000032068.14	protein_coding	+	-56264
chr9	50452276	50452881	50452578	Plet1	ENSMUSG00000032068.14	protein_coding	+	-41946
chr9	50462961	50463282	50463121	Plet1	ENSMUSG00000032068.14	protein_coding	+	-31403
chr9	50471485	50471887	50471686	Plet1	ENSMUSG00000032068.14	protein_coding	+	-22838
chr9	50497345	50497914	50497629	Plet1	ENSMUSG00000032068.14	protein_coding	+	3105
chr9	50528232	50528978	50528605	Pts	ENSMUSG00000032067.6	protein_coding	-	-118
chr9	50554608	50555322	50554965	Il18	ENSMUSG00000039217.13	protein_coding	+	139
chr9	50603280	50604569	50603924	Timm8b	ENSMUSG00000039016.5	protein_coding	+	15
chr9	50616598	50617635	50617116	Pih1d2	ENSMUSG00000000167.14	protein_coding	+	-204
chr9	50658998	50660159	50659578	Dlat	ENSMUSG00000000168.9	protein_coding	-	-201
chr9	50727670	50728355	50728012	Dixdc1	ENSMUSG00000032064.17	protein_coding	-	-11504
chr9	50739060	50739710	50739385	Dixdc1	ENSMUSG00000032064.17	protein_coding	-	-131
chr9	50752681	50753400	50753040	Hspb2	ENSMUSG00000038086.4	protein_coding	-	687
chr9	50767882	50768843	50768362	Fdxacb1	ENSMUSG00000037845.14	protein_coding	+	127
chr9	50774979	50776129	50775554	1110032A03Rik	ENSMUSG00000037971.10	protein_coding	-	35
chr9	50849238	50849646	50849442	Ppp2r1b	ENSMUSG00000032058.14	protein_coding	+	4142
chr9	50856314	50857510	50856912	Ppp2r1b	ENSMUSG00000032058.14	protein_coding	+	11612
chr9	50893639	50894057	50893848	Gm25558	ENSMUSG00000088708.1	snRNA	+	5899
chr9	51008267	51009501	51008884	Sik2	ENSMUSG00000037112.16	protein_coding	-	-188
chr9	51075688	51076203	51075945	Layn	ENSMUSG00000060594.6	protein_coding	-	-1148
chr9	51076823	51077472	51077147	Layn	ENSMUSG00000060594.6	protein_coding	-	54
chr9	51161741	51162145	51161943	Gm32742	ENSMUSG00000110266.1	protein_coding	-	-3573
chr9	51278214	51279672	51278943	2010007H06Rik	ENSMUSG00000044694.2	antisense	+	431
chr9	51292698	51293073	51292885	Colca2	ENSMUSG00000079559.5	protein_coding	-	13235
chr9	51764885	51765519	51765202	Arhgap20	ENSMUSG00000053199.13	protein_coding	+	-134
chr9	51962925	51963845	51963385	Fdx1	ENSMUSG00000032051.9	protein_coding	-	-170
chr9	51977356	51977798	51977577	Fdx1	ENSMUSG00000032051.9	protein_coding	-	14022
chr9	52013638	52014709	52014173	Gm6981	ENSMUSG00000098076.1	processed_pseudogene	-	10893
chr9	52027119	52027977	52027548	Rdx	ENSMUSG00000032050.18	protein_coding	+	-19624
chr9	52047677	52049133	52048405	Rdx	ENSMUSG00000032050.18	protein_coding	+	1233
chr9	52098630	52098991	52098810	Gm27686	ENSMUSG00000099213.1	miRNA	-	-4968
chr9	52132788	52133342	52133065	Mir6244	ENSMUSG00000099311.1	miRNA	+	17443
chr9	52167822	52169231	52168526	Zc3h12c	ENSMUSG00000035164.8	protein_coding	-	-45
chr9	52217281	52218117	52217699	Zc3h12c	ENSMUSG00000035164.8	protein_coding	-	49128
chr9	53247900	53248461	53248180	Ddx10	ENSMUSG00000053289.8	protein_coding	-	128
chr9	53383855	53384934	53384394	Poglut3	ENSMUSG00000034487.4	protein_coding	+	370
chr9	53405032	53405628	53405330	4930550C14Rik	ENSMUSG00000005131.4	protein_coding	+	3006
chr9	53536356	53537564	53536960	Npat	ENSMUSG00000033054.7	protein_coding	+	-86
chr9	53594806	53595175	53594990	Acat1	ENSMUSG00000032047.5	protein_coding	-	-15391
chr9	53609946	53610702	53610324	Acat1	ENSMUSG00000032047.5	protein_coding	-	-57
chr9	53666773	53667796	53667284	Gm16124	ENSMUSG00000086914.1	antisense	+	39
chr9	53673601	53674050	53673825	Cul5	ENSMUSG00000032030.16	protein_coding	-	3812
chr9	53706045	53706739	53706392	Rab39	ENSMUSG00000055069.3	protein_coding	-	161
chr9	53794444	53794882	53794663	Slc35f2	ENSMUSG00000042195.9	protein_coding	+	23126
chr9	54500958	54502229	54501593	Dmxl2	ENSMUSG00000041268.17	protein_coding	-	-32
chr9	54559847	54560553	54560200	Cib2	ENSMUSG00000037493.6	protein_coding	-	-17
chr9	54586140	54586980	54586560	Idh3a	ENSMUSG00000032279.11	protein_coding	+	227
chr9	54676534	54677057	54676795	Gm7368	ENSMUSG00000110867.1	processed_pseudogene	-	-14706
chr9	54734107	54734800	54734453	Wdr61	ENSMUSG00000061559.15	protein_coding	-	-65
chr9	54863338	54864374	54863856	Ireb2	ENSMUSG00000032293.8	protein_coding	+	68
chr9	54916768	54917738	54917253	Hykk	ENSMUSG00000035878.13	protein_coding	+	-29
chr9	54950444	54951375	54950909	AY074887	ENSMUSG00000044820.6	protein_coding	-	-88
chr9	55110427	55110908	55110667	Gm7395	ENSMUSG00000110793.1	processed_pseudogene	-	15298
chr9	55148788	55150220	55149504	Ube2q2	ENSMUSG00000032307.16	protein_coding	+	651
chr9	55208738	55209559	55209148	Fbxo22	ENSMUSG00000032309.15	protein_coding	+	224
chr9	55225350	55225799	55225574	Fbxo22	ENSMUSG00000032309.15	protein_coding	+	16650
chr9	55311590	55311955	55311772	Gm15625	ENSMUSG00000082744.1	processed_pseudogene	+	6485
chr9	55326425	55327203	55326814	Nrg4	ENSMUSG00000032311.17	protein_coding	-	-29
chr9	55511486	55512600	55512043	Etfa	ENSMUSG00000032314.14	protein_coding	-	-199
chr9	55937663	55938415	55938039	Scaper	ENSMUSG00000034007.10	protein_coding	-	-79
chr9	56041590	56042579	56042084	Rcn2	ENSMUSG00000032320.7	protein_coding	+	240
chr9	56075182	56075825	56075503	Pstpip1	ENSMUSG00000032322.14	protein_coding	+	-14458
chr9	56089754	56090513	56090133	Pstpip1	ENSMUSG00000032322.14	protein_coding	+	172
chr9	56108138	56108714	56108426	Pstpip1	ENSMUSG00000032322.14	protein_coding	+	18465
chr9	56160295	56161273	56160784	Tspan3	ENSMUSG00000032324.11	protein_coding	-	-4692
chr9	56200618	56201195	56200906	Gm24270	ENSMUSG00000076281.1	miRNA	-	-22864
chr9	56213371	56213876	56213623	Gm24270	ENSMUSG00000076281.1	miRNA	-	-10147
chr9	56265434	56265874	56265654	Gm37842	ENSMUSG00000102617.1	TEC	+	2056
chr9	56266472	56266959	56266715	Gm37842	ENSMUSG00000102617.1	TEC	+	3117
chr9	56370643	56371106	56370874	Gm36940	ENSMUSG00000102419.1	TEC	-	-45191
chr9	56374344	56374828	56374586	Gm36940	ENSMUSG00000102419.1	TEC	-	-41479
chr9	56417304	56418490	56417897	Peak1	ENSMUSG00000074305.9	protein_coding	-	-169
chr9	56497516	56497951	56497733	Gm47175	ENSMUSG00000111343.1	TEC	-	-8927
chr9	56504934	56505411	56505172	Gm47175	ENSMUSG00000111343.1	TEC	-	-1488
chr9	56516344	56517239	56516791	Gm47175	ENSMUSG00000111343.1	TEC	-	10131
chr9	56533837	56534407	56534122	Gm47176	ENSMUSG00000110821.1	lincRNA	+	-5782
chr9	56552239	56553251	56552745	Gm47178	ENSMUSG00000111201.1	processed_pseudogene	+	8990
chr9	56636185	56636658	56636421	Gm26868	ENSMUSG00000097870.2	lincRNA	+	29729
chr9	56686286	56687429	56686857	Gm26868	ENSMUSG00000097870.2	lincRNA	+	80165
chr9	56797940	56798280	56798110	Lingo1	ENSMUSG00000049556.5	protein_coding	-	1643
chr9	56832577	56833471	56833024	Odf3l1	ENSMUSG00000045620.7	protein_coding	-	-31654
chr9	56870800	56871576	56871188	Cspg4	ENSMUSG00000032911.6	protein_coding	+	6156
chr9	56889727	56890105	56889916	Gm47237	ENSMUSG00000110888.1	lincRNA	+	-13544
chr9	56891397	56891998	56891697	Gm47237	ENSMUSG00000110888.1	lincRNA	+	-11763
chr9	56900426	56901581	56901003	Gm47237	ENSMUSG00000110888.1	lincRNA	+	-2457
chr9	56915598	56916228	56915913	Gm47237	ENSMUSG00000110888.1	lincRNA	+	12453
chr9	56924438	56925044	56924741	Snx33	ENSMUSG00000032733.6	protein_coding	-	-3629
chr9	56927971	56928742	56928356	Snx33	ENSMUSG00000032733.6	protein_coding	-	-14
chr9	56937174	56938097	56937635	Imp3	ENSMUSG00000032288.9	protein_coding	+	161
chr9	56938347	56938957	56938652	Imp3	ENSMUSG00000032288.9	protein_coding	+	1178
chr9	56950573	56951349	56950961	Snupn	ENSMUSG00000055334.4	protein_coding	+	84
chr9	56994604	56995351	56994977	Ptpn9	ENSMUSG00000032290.7	protein_coding	+	55
chr9	57002989	57003497	57003243	Ptpn9	ENSMUSG00000032290.7	protein_coding	+	8321
chr9	57076628	57077305	57076966	Sin3a	ENSMUSG00000042557.14	protein_coding	+	4927
chr9	57130353	57131584	57130968	Man2c1	ENSMUSG00000032295.15	protein_coding	+	279
chr9	57147969	57148647	57148308	Neil1	ENSMUSG00000032298.13	protein_coding	-	4
chr9	57157929	57158544	57158236	Commd4	ENSMUSG00000032299.10	protein_coding	-	-94
chr9	57259740	57260142	57259941	1700017B05Rik	ENSMUSG00000032300.7	protein_coding	-	-2670
chr9	57261401	57262896	57262148	1700017B05Rik	ENSMUSG00000032300.7	protein_coding	-	-463
chr9	57278269	57278734	57278501	1700017B05Rik	ENSMUSG00000032300.7	protein_coding	-	15890
chr9	57317120	57318413	57317766	Gm18996	ENSMUSG00000111457.1	processed_pseudogene	-	-11648
chr9	57420416	57421660	57421038	Ppcdc	ENSMUSG00000063849.6	protein_coding	-	-19085
chr9	57425043	57425565	57425304	Ppcdc	ENSMUSG00000063849.6	protein_coding	-	-14819
chr9	57432971	57434111	57433541	Ppcdc	ENSMUSG00000063849.6	protein_coding	-	-6582
chr9	57439784	57440351	57440067	Ppcdc	ENSMUSG00000063849.6	protein_coding	-	-56
chr9	57505629	57506179	57505904	Rpp25	ENSMUSG00000062309.8	protein_coding	+	1879
chr9	57520770	57521862	57521316	Cox5a	ENSMUSG00000000088.7	protein_coding	+	43
chr9	57537180	57538283	57537731	Gm26631	ENSMUSG00000097445.1	bidirectional_promoter_lncRNA	-	103
chr9	57560675	57561484	57561079	Scamp2	ENSMUSG00000040188.10	protein_coding	+	137
chr9	57589137	57590201	57589669	Ulk3	ENSMUSG00000032308.9	protein_coding	+	218
chr9	57629126	57629797	57629461	Lman1l	ENSMUSG00000056271.13	protein_coding	-	8688
chr9	57640319	57640860	57640589	Csk	ENSMUSG00000032312.7	protein_coding	-	-13041
chr9	57644931	57645938	57645434	Csk	ENSMUSG00000032312.7	protein_coding	-	-8196
chr9	57655752	57656325	57656038	Csk	ENSMUSG00000032312.7	protein_coding	-	2408
chr9	57659770	57660279	57660024	Csk	ENSMUSG00000032312.7	protein_coding	-	6394
chr9	57708292	57709115	57708703	Edc3	ENSMUSG00000038957.13	protein_coding	+	164
chr9	57723054	57723773	57723413	Edc3	ENSMUSG00000038957.13	protein_coding	+	14874
chr9	57759106	57759715	57759410	Clk3	ENSMUSG00000032316.8	protein_coding	-	-6449
chr9	57764606	57766213	57765409	Clk3	ENSMUSG00000032316.8	protein_coding	-	-450
chr9	57831250	57832004	57831627	Arid3b	ENSMUSG00000004661.15	protein_coding	-	-5165
chr9	57836463	57837197	57836830	Arid3b	ENSMUSG00000004661.15	protein_coding	-	38
chr9	57861685	57862584	57862134	Arid3b	ENSMUSG00000004661.15	protein_coding	-	25342
chr9	57910560	57911270	57910915	Ubl7	ENSMUSG00000055720.10	protein_coding	+	-63
chr9	57935705	57936045	57935875	Sema7a	ENSMUSG00000038264.8	protein_coding	+	-4236
chr9	57970065	57970724	57970394	Gm17322	ENSMUSG00000097604.1	lincRNA	+	-27646
chr9	57972244	57972660	57972452	Gm17322	ENSMUSG00000097604.1	lincRNA	+	-25588
chr9	57990437	57990810	57990623	Gm17322	ENSMUSG00000097604.1	lincRNA	+	-7417
chr9	58038517	58038889	58038703	Gm16130	ENSMUSG00000086624.1	antisense	+	6430
chr9	58046957	58047559	58047258	Gm16130	ENSMUSG00000086624.1	antisense	+	14985
chr9	58139862	58140379	58140120	Ccdc33	ENSMUSG00000037716.15	protein_coding	-	21298
chr9	58203959	58204530	58204244	Islr	ENSMUSG00000037206.15	protein_coding	-	-61
chr9	58204589	58205144	58204866	Islr2	ENSMUSG00000051243.14	protein_coding	-	548
chr9	58213847	58214362	58214104	Mir6385	ENSMUSG00000098886.1	miRNA	+	-7045
chr9	58231816	58232235	58232025	Mir6385	ENSMUSG00000098886.1	miRNA	+	10876
chr9	58232314	58233052	58232683	Mir6385	ENSMUSG00000098886.1	miRNA	+	11534
chr9	58249532	58249961	58249746	Pml	ENSMUSG00000036986.16	protein_coding	-	-39
chr9	58252908	58253844	58253376	Stoml1	ENSMUSG00000032333.6	protein_coding	+	213
chr9	58275017	58275926	58275471	Stoml1	ENSMUSG00000032333.6	protein_coding	+	22308
chr9	58280468	58281034	58280751	Stoml1	ENSMUSG00000032333.6	protein_coding	+	27588
chr9	58541768	58542455	58542111	Gm10657	ENSMUSG00000103486.1	TEC	+	-12687
chr9	58548821	58549282	58549051	Gm10657	ENSMUSG00000103486.1	TEC	+	-5747
chr9	58578747	58579047	58578897	Nptn	ENSMUSG00000032336.17	protein_coding	+	-3342
chr9	58581795	58582928	58582361	Nptn	ENSMUSG00000032336.17	protein_coding	+	122
chr9	58846998	58847441	58847219	Hcn4	ENSMUSG00000032338.9	protein_coding	+	23808
chr9	59035976	59037290	59036633	Neo1	ENSMUSG00000032340.8	protein_coding	-	193
chr9	59269641	59270191	59269916	Adpgk	ENSMUSG00000025236.11	protein_coding	+	-21641
chr9	59282412	59282792	59282602	Adpgk	ENSMUSG00000025236.11	protein_coding	+	-8955
chr9	59290884	59292024	59291454	Adpgk	ENSMUSG00000025236.11	protein_coding	+	-103
chr9	59353084	59353783	59353433	Bbs4	ENSMUSG00000025235.8	protein_coding	-	-74
chr9	59485587	59487215	59486401	Arih1	ENSMUSG00000025234.11	protein_coding	-	-216
chr9	59522849	59523334	59523091	Gm33180	ENSMUSG00000111852.1	lincRNA	-	10227
chr9	59539284	59540211	59539747	Tmem202	ENSMUSG00000049526.8	protein_coding	-	-99
chr9	59544709	59545188	59544948	Tmem202	ENSMUSG00000049526.8	protein_coding	-	5102
chr9	59551502	59552211	59551856	Tmem202	ENSMUSG00000049526.8	protein_coding	-	12010
chr9	59565586	59565985	59565785	Celf6	ENSMUSG00000032297.11	protein_coding	+	-12131
chr9	59566988	59567564	59567276	Celf6	ENSMUSG00000032297.11	protein_coding	+	-10640
chr9	59577692	59578868	59578280	Celf6	ENSMUSG00000032297.11	protein_coding	+	364
chr9	59584741	59585358	59585049	Celf6	ENSMUSG00000032297.11	protein_coding	+	7133
chr9	59616879	59617847	59617363	Parp6	ENSMUSG00000025237.16	protein_coding	+	80
chr9	59655880	59656838	59656359	Pkm	ENSMUSG00000032294.17	protein_coding	+	-8
chr9	59679927	59680544	59680235	Gramd2	ENSMUSG00000074259.10	protein_coding	+	92
chr9	59691535	59692142	59691838	Gramd2	ENSMUSG00000074259.10	protein_coding	+	11695
chr9	59723104	59723580	59723342	Senp8	ENSMUSG00000051705.13	protein_coding	-	-27367
chr9	59750350	59751837	59751093	Myo9a	ENSMUSG00000039585.15	protein_coding	+	198
chr9	59959256	59959751	59959503	Nr2e3	ENSMUSG00000032292.8	protein_coding	-	-1155
chr9	59969048	59969739	59969393	Gm15507	ENSMUSG00000084847.7	lincRNA	-	7593
chr9	60326876	60327328	60327102	2010001M07Rik	ENSMUSG00000111296.1	antisense	+	-7039
chr9	60649602	60650136	60649869	Lrrc49	ENSMUSG00000047766.15	protein_coding	-	-38288
chr9	60687475	60688416	60687945	Lrrc49	ENSMUSG00000047766.15	protein_coding	-	-212
chr9	60793887	60795164	60794525	Uaca	ENSMUSG00000034485.10	protein_coding	+	-16
chr9	60813174	60813972	60813573	Uaca	ENSMUSG00000034485.10	protein_coding	+	19032
chr9	60848617	60849202	60848909	Gm9869	ENSMUSG00000052143.8	antisense	-	10710
chr9	60864635	60865073	60864854	Gm9869	ENSMUSG00000052143.8	antisense	-	26655
chr9	60865774	60866347	60866060	Gm9869	ENSMUSG00000052143.8	antisense	-	27861
chr9	60895500	60895852	60895676	Gm47923	ENSMUSG00000111444.1	lincRNA	+	-23546
chr9	60939946	60940504	60940225	Gm47923	ENSMUSG00000111444.1	lincRNA	+	21003
